"_1DNjI href","_3vnjf src","_2Ks63","YBbhy","_2poNJ","_2VQu4","_2jcGx"
"₹ 9,000","Jun 30","2 BHK - 2 Bathroom - 1800 sqft","Flats near Chandigarh University","Kurali Chandigarh Rd, Kharar","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-1800-sq-ft-in-kurali-chandigarh-rd-kharar-iid-1848036730"
"₹ 8,500","Jun 30","3 BHK - 3 Bathroom - 1800 sqft","In 3BHK 1 Room fully furnished along with kitchen and all amenities","Nagar Khera, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1800-sq-ft-in-nagar-khera-zirakpur-iid-1846945740"
"₹ 8,500","Jun 30","1 BHK - 1 Bathroom - 250 sqft","1 RK set on rent in GH 10, MDC Sector 5,Panchkula","MDC Sector 5, Panchkula","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-250-sq-ft-in-mdc-sector-5-panchkula-iid-1848035809"
"₹ 21,000","Jun 30","2 BHK - 2 Bathroom - 900 sqft","2bhk fully furnished flat for rent in gated society","Dhakauli, Zirakpur",""
"₹ 6,500","Jun 30","1 BHK - 1 Bathroom - 500 sqft","2nd floor pr hai room","Nayagaon, Karoran","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-houses-villas-500-sq-ft-in-nayagaon-karoran-iid-1845747227"
"₹ 48,000","Jun 30","3 BHK - 4 Bathroom - 2400 sqft","Stunning Independent Duplex Semi-Furnished House with Modern Design","Sector 28, Panchkula","https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-houses-villas-2400-sq-ft-in-sector-28-panchkula-iid-1848030531"
"₹ 13,000","Jun 30","1 BHK - 1 Bathroom - 750 sqft","Fully Furnished 1 RK Room for Rent – Panchkula (P","Sector 11, Panchkula",""
"₹ 16,000","Jun 30","2 BHK - 1 Bathroom - 000 sqft","Ac,Bed,almirah,gyser, refrigerator,gasstove,RO etc","Furniture Market, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-000-sq-ft-in-furniture-market-zirakpur-iid-1848029223"
"₹ 10,000","Jun 30","1 BHK - 1 Bathroom - 400 sqft","Independent furnished studio room for gals only","Patiala Road, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-400-sq-ft-in-patiala-road-zirakpur-iid-1848027664"
"₹ 25,000","Jun 30","2 BHK - 2 Bathroom - 1450 sqft","Luxury 2bhk flat for rent, 2bhk apartment for rent, 2 BHK FLAT ON RENT","VIP Road, Zirakpur",""
"₹ 22,500","Jun 30","2 BHK - 2 Bathroom - 1350 sqft","2bhk furnished flat for rent, Independent 2bhk flat for rent, 2 BHK","VIP Road, Zirakpur",""
"₹ 5,000","Jun 30","3 BHK - 3 Bathroom - 1300 sqft","need female roommate","VIP Road, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1300-sq-ft-in-vip-road-zirakpur-iid-1848026172"
"₹ 6,000","Jun 30","1 BHK - 1 Bathroom - 1100 sqft","One room set","Nayagaon, Karoran","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-1100-sq-ft-in-nayagaon-karoran-iid-1848024269"
"₹ 5,000","Jun 30","1 BHK - 1 Bathroom - 500 sqft","One room set available fully furnished ground floor independent floor","Patiali Rao, Karoran","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-houses-villas-500-sq-ft-in-patiali-rao-karoran-iid-1848019532"
"₹ 22,000","Jun 30","3 BHK - 3 Bathroom - 1450 sqft","3bhk full furnished kothi","Patiala Road, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-houses-villas-1450-sq-ft-in-patiala-road-zirakpur-iid-1848017747"
"₹ 28,000","Jun 30","2 BHK - 2 Bathroom - 1400 sqft","Available 2bhk Fully furnished luxury flat on vip road Zirakpur","VIP Road, Zirakpur",""
"₹ 35,000","Jun 30","3 BHK - 3 Bathroom - 1750 sqft","3+1 Semi Furnished flat on Chandigarh Ambala Highway Zirakpur","Ambala Chandigarh Expressway, Zirakpur",""
"₹ 8,000","Jun 30","2 BHK - 1 Bathroom - 680 sqft","2room set 8000and 1 room set 5000","Nayagaon, Karoran","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-680-sq-ft-in-nayagaon-karoran-iid-1848011469"
"₹ 15,000","Jun 30","2 BHK - 2 Bathroom - 800 sqft","House for rent","Karoran 352, Karoran","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-800-sq-ft-in-karoran-352-karoran-iid-1847483712"
"₹ 7,000","Jun 30","3 BHK - 2 Bathroom - 1500 sqft","New built pg for girls/boys near chitkara university","Hawali Bassi, Banur","https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1500-sq-ft-in-hawali-bassi-banur-iid-1844052568"
"₹ 26,000","Jun 30","2 BHK - 2 Bathroom - 1490 sqft","2bhk full furnished","VIP Road, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-1490-sq-ft-in-vip-road-zirakpur-iid-1845926147"
"₹ 11,500","Jun 30","1 BHK - 1 Bathroom - 250 sqft","Fully furnished 1bhk with balcony","VIP Road, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-250-sq-ft-in-vip-road-zirakpur-iid-1835217254"
"₹ 9,500","Jun 30","1 BHK - 1 Bathroom - 400 sqft","1bhk studio rooms Available","VIP Road, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-400-sq-ft-in-vip-road-zirakpur-iid-1835224470"
"₹ 10,000","Jun 30","1 BHK - 1 Bathroom - 700 sqft","Fully furnished 1RK available on VIP Road","VIP Road, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-700-sq-ft-in-vip-road-zirakpur-iid-1831785745"
"₹ 8,500","Jun 30","1 BHK - 1 Bathroom - 380 sqft","Well maintained 1Rk fully furnished","VIP Road, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-380-sq-ft-in-vip-road-zirakpur-iid-1835220976"
"₹ 10,000","Jun 30","","1Rk fully furnished with washing machine","VIP Road, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-400-sq-ft-in-vip-road-zirakpur-iid-1840344080"
"₹ 4,200","Jun 30","1 BHK - 1 Bathroom - 500 sqft","One Room Rent in Hallomajra Deep Complex","Hallo Majra, Chandigarh","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-500-sq-ft-in-hallo-majra-chandigarh-iid-1848008764"
"₹ 17,500","Jun 30","1 BHK - 1 Bathroom - 750 sqft","1BHK FULLY FURNISHED FLAT ON RENT VIP ROAD ZIRAKPUR","VIP Road, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-750-sq-ft-in-vip-road-zirakpur-iid-1848007624"
"₹ 18,000","Jun 30","2 BHK - 1 Bathroom - 1150 sqft","2 BHK house for rent in pkl","Sector 2, Panchkula",""
"₹ 12,000","Jun 30","1 BHK - 1 Bathroom - 650 sqft","1RK FULLY FURNISHED FLAT ON RENT VIP ROAD ZIRAKPUR","VIP Road, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-650-sq-ft-in-vip-road-zirakpur-iid-1848005879"
"₹ 26,000","Jun 30","2 BHK - 2 Bathroom - 1000 sqft","2BHK SEMI-FURNISHED FLAT ON RENT SBP COD PATIALA ROAD ZIRAKPUR","Patiala Road, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-1000-sq-ft-in-patiala-road-zirakpur-iid-1848005320"
"₹ 13,000","Jun 30","2 BHK - 1 Bathroom - 750 sqft","2 RK House for Rent – Panchkula (PKL)","Sector 2, Panchkula",""
"₹ 16,500","Jun 30","3 BHK - 2 Bathroom - 1350 sqft","3BHK SEMI-FURNISHED FLAT ON RENT SIGMA CITY EXTENSION ZIRAKPUR","Lohgarh, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1350-sq-ft-in-lohgarh-zirakpur-iid-1848004984"
"₹ 27,000","Jun 30","3 BHK - 3 Bathroom - 1008 sqft","3 BHK FLAT WITH FULLY FURNISHED","Peer Muchalla, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1008-sq-ft-in-peer-muchalla-zirakpur-iid-1848004448"
"₹ 15,000","Jun 30","2 BHK - 2 Bathroom - 1000 sqft","Newly built semi furnished 2bhk house for rent","Bhabat, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-1000-sq-ft-in-bhabat-zirakpur-iid-1848004031"
"₹ 30,000","Jun 30","2 BHK - 2 Bathroom - 1550 sqft","Beautiful 2 BHK Furnished House for Rent","Sector 12, Panchkula",""
"₹ 20,000","Jun 30","2 BHK - 2 Bathroom - 1800 sqft","Available 25% IN RENT ECO CITY NEW CHANDIGARH","New Chandigarh, Chandigarh","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-1800-sq-ft-in-new-chandigarh-chandigarh-iid-1844194160"
"₹ 13,500","Jun 30","1 BHK - 1 Bathroom - 1200 sqft","Available 1room set in rent eco city new chandigarh","New Chandigarh, Chandigarh","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-1200-sq-ft-in-new-chandigarh-chandigarh-iid-1844194341"
"₹ 28,500","Jun 30","2 BHK - 2 Bathroom - 1800 sqft","Available 2 bhk in rent eco city new chandigarh","New Chandigarh, Chandigarh","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-1800-sq-ft-in-new-chandigarh-chandigarh-iid-1844194812"
"₹ 40,000","Jun 30","3 BHK - 3 Bathroom - 2800 sqft","Available 3BHK FOR RENT","New Chandigarh, Chandigarh","https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-builder-floors-2800-sq-ft-in-new-chandigarh-chandigarh-iid-1844772045"
"₹ 35,000","Jun 30","3 BHK - 3 Bathroom - 2800 sqft","Available 3BHK IN RENT HOUSE ECO CITY NEW CHANDIGARH","New Chandigarh, Chandigarh","https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-builder-floors-2800-sq-ft-in-new-chandigarh-chandigarh-iid-1844194542"
"₹ 41,500","Jun 30","3 BHK - 3 Bathroom - 2800 sqft","AVAILABLE 3BHK FOR RENT HOUSES","New Chandigarh, Chandigarh","https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-builder-floors-2800-sq-ft-in-new-chandigarh-chandigarh-iid-1844772186"
"₹ 25,500","Jun 30","3 BHK - 3 Bathroom - 1550 sqft","3bhk Furnished","VIP Road, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1550-sq-ft-in-vip-road-zirakpur-iid-1847997540"
"₹ 6,500","Jun 30","1 BHK - 1 Bathroom - 300 sqft","House for rent  2 room set for rent","Karoran 352, Karoran","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-300-sq-ft-in-karoran-352-karoran-iid-1843190935"
"₹ 15,000","Jun 30","3 BHK - 2 Bathroom - 500 sqft","3bhk  semi furnished AC bed frij ro","Said He Majra, Dera Bassi","https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-500-sq-ft-in-said-he-majra-dera-bassi-iid-1827895888"
"₹ 21,000","Jun 30","3 BHK - 3 Bathroom - 1500 sqft","3bhk apartment for Rent","VIP Road, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1500-sq-ft-in-vip-road-zirakpur-iid-1841841098"
"₹ 17,000","Jun 30","1 BHK - 1 Bathroom - 1500 sqft","1BHK FULLY FURNISHED FOR RENT","Sector 21, Panchkula",""
"₹ 18,600","Jun 30","2 BHK - 2 Bathroom - 1800 sqft","2 BHK Well Furnished Floor Sector-12","Sector 12, Panchkula","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-1800-sq-ft-in-sector-12-panchkula-iid-1847990710"
"₹ 18,000","Jun 30","2 BHK - 2 Bathroom - 1150 sqft","Maya Garden City Zirakpur – 2BHK Semi-Furnished Apartment","Himmatgarh, Zirakpur",""
"₹ 1,00,000","Jun 30","3 BHK - 3 Bathroom - 2200 sqft","Fully furnished  one kanal first floor for rent/lease in sector 10 ,36","Sector 5A, Chandigarh","https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-builder-floors-2200-sq-ft-in-sector-5a-chandigarh-iid-1847981658"
"₹ 16,000","Jun 30","1 BHK - 1 Bathroom - 750 sqft","1RK Furnished Studio Apartment","VIP Road, Zirakpur",""
"₹ 7,000","Jun 30","2 BHK - 2 Bathroom - 900 sqft","Rant 2 bhk apartment near new international camere school","Kakrali 13, Dera Bassi","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-900-sq-ft-in-kakrali-13-dera-bassi-iid-1847978709"
"₹ 15,000","Jun 30","1 BHK - 1 Bathroom - 600 sqft","independent Ground Floor for rent","Sector 27, Panchkula","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-600-sq-ft-in-sector-27-panchkula-iid-1847546927"
"₹ 27,500","Jun 30","3 BHK - 3 Bathroom - 1750 sqft","For Rent 3 BHK Beautiful Apartment With all Modern Amenities","Sector 20, Panchkula",""
"₹ 6,000","Jun 30","1 BHK - 1 Bathroom - 100 sqft","Flat for girl single room","Preet Colony, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-houses-villas-100-sq-ft-in-preet-colony-zirakpur-iid-1847973571"
"₹ 75,50,000","Jun 30","","3 BHK ( 2 side open flats)","Patiala Road, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1625-sq-ft-in-patiala-road-zirakpur-iid-1835991302"
"₹ 4,000","Jun 30","1 BHK - 1 Bathroom - 144 sqft","Room for rent","Bhagat Singh Nagar, Dera Bassi","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-houses-villas-144-sq-ft-in-bhagat-singh-nagar-dera-bassi-iid-1847966174"
"₹ 4,500","Jun 30","1 BHK - 1 Bathroom - 900 sqft","Indepent 1 room set in gated society","Focal Point, Dera Bassi","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-houses-villas-900-sq-ft-in-focal-point-dera-bassi-iid-1847964167"
"₹ 5,500","Jun 30","1 BHK - 1 Bathroom - 200 sqft","Single room for girls and small family","Patiali Rao, Karoran","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-200-sq-ft-in-patiali-rao-karoran-iid-1847438126"
"₹ 17,000","Jun 30","1 BHK - 1 Bathroom - 900 sqft","Luxury newly studio furnished with lift gated society peermuchala","Peer Muchalla, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-900-sq-ft-in-peer-muchalla-zirakpur-iid-1846574502"
"₹ 7,000","Jun 30","1 BHK - 1 Bathroom - 700 sqft","Rent purpouse","Suketri 376, Panchkula","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-700-sq-ft-in-suketri-376-panchkula-iid-1847888112"
"₹ 15,000","Jun 30","1 BHK - 1 Bathroom - 990 sqft","Independent First Floor Fully Furnished for Family direct Owner","Gazipur, Zirakpur",""
"₹ 16,000","Jun 30","2 BHK - 2 Bathroom - 1200 sqft","2 BHK house for rent in pkl","Sector 16, Panchkula",""
"₹ 18,000","Jun 29","2 BHK - 2 Bathroom - 1200 sqft","sbp 2bhk fully furnised","Patiala Road, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-1200-sq-ft-in-patiala-road-zirakpur-iid-1846461125"
"₹ 37,000","Jun 29","3 BHK - 3 Bathroom - 2170 sqft","3bhk luxury furnished flat for rent orignal pics attached","Peer Muchalla, Zirakpur",""
"₹ 35,000","Jun 29","3 BHK - 3 Bathroom - 2170 sqft","3bhk luxury furnished flat for rent orignal pics attached","Peer Muchalla, Zirakpur",""
"₹ 34,000","Jun 29","3 BHK - 3 Bathroom - 2170 sqft","3bhk luxury furnished flat for rent orignal pics attached","Peer Muchalla, Zirakpur",""
"₹ 6,000","Jun 29","1 BHK - 1 Bathroom - 2250 sqft","New semi-furnished room available with attached kitchen & washroom.","Haibatpur Road, Dera Bassi","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-houses-villas-2250-sq-ft-in-haibatpur-road-dera-bassi-iid-1845910252"
"₹ 10,000","Jun 29","2 BHK - 2 Bathroom - 990 sqft","Room Sharing Room only for Girl Rail Vihar MDC","MDC Sector 4, Panchkula","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-990-sq-ft-in-mdc-sector-4-panchkula-iid-1842176498"
"₹ 20,000","Jun 29","1 BHK - 1 Bathroom - 490 sqft","1 bhk 1st floor available for rent in Rail Vihar MDC 4","MDC Sector 4, Panchkula","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-490-sq-ft-in-mdc-sector-4-panchkula-iid-1842656605"
"₹ 9,500","Jun 29","1 BHK - 1 Bathroom - 630 sqft","Ground Floor of Independent House on Rent","Bhabat, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-630-sq-ft-in-bhabat-zirakpur-iid-1847830364"
"₹ 25,000","Jun 29","2 BHK - 2 Bathroom - 2000 sqft","2 bhk furnished for rent at 128 sector 21 panchkula","Sector 21, Panchkula","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-2000-sq-ft-in-sector-21-panchkula-iid-1847929439"
"₹ 6,000","Jun 29","2 BHK - 2 Bathroom - 100 sqft","1 BHK Room for Rent  Kitchen + Attached Washroom  Ready to Move","Bhabat, Zirakpur","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-100-sq-ft-in-bhabat-zirakpur-iid-1847929195"
"₹ 15,000","Jun 29","1 BHK - 1 Bathroom - 693 sqft","1 BHK Fully Furnished Flat for Rent","Mohan Nagar, Dera Bassi","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-693-sq-ft-in-mohan-nagar-dera-bassi-iid-1847753769"
"₹ 23,500","Jun 29","3 BHK - 2 Bathroom - 1980 sqft","3 BHK Spacious Floor Sector-17","Sector 15, Panchkula","https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-houses-villas-1980-sq-ft-in-sector-15-panchkula-iid-1847925835"
"₹ 12,500","Jun 29","1 BHK - 1 Bathroom - 900 sqft","1 Fully Furnished Bedroom Kitchen Sector-15","Sector 15, Panchkula","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-houses-villas-900-sq-ft-in-sector-15-panchkula-iid-1847925497"
"₹ 12,000","Jun 29","2 BHK - 2 Bathroom - 500 sqft","2bhk semi furnished","Focal Point, Dera Bassi","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-500-sq-ft-in-focal-point-dera-bassi-iid-1811335870"
"₹ 14,000","Jun 29","2 BHK - 2 Bathroom - 900 sqft","2bhk Furnished flat for rent","Focal Point, Dera Bassi","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-900-sq-ft-in-focal-point-dera-bassi-iid-1812672919"
"₹ 10,000","Jun 29","2 BHK - 1 Bathroom - 1200 sqft","2 BHK in gated society","Kurali Chandigarh Rd, Kharar","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-1200-sq-ft-in-kurali-chandigarh-rd-kharar-iid-1847919265"
"₹ 20,000","Jun 29","1 BHK - 1 Bathroom - 491 sqft","1 bhk 1st floor Fully furnished available for rent in Rail Vihar MDC","MDC Sector 4, Panchkula","https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-491-sq-ft-in-mdc-sector-4-panchkula-iid-1847913351"
"₹ 36,000","Jun 29","3 BHK - 3 Bathroom - 1250 sqft","3 bhk 3 washroom 2nd floor furnished available for Rent in Rail Vihar","MDC Sector 4, Panchkula","https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1250-sq-ft-in-mdc-sector-4-panchkula-iid-1847913155"
"₹ 24,000","Jun 29","3 BHK - 3 Bathroom - 1800 sqft","3Bhk Available for rent","New Chandigarh, Chandigarh","https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-builder-floors-1800-sq-ft-in-new-chandigarh-chandigarh-iid-1847909116"
"₹ 23,000","Jun 29","2 BHK - 1 Bathroom - 900 sqft","2bhk Fully furnished Available for rent","New Chandigarh, Chandigarh","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-900-sq-ft-in-new-chandigarh-chandigarh-iid-1844813390"
"₹ 26,000","Jun 29","3 BHK - 3 Bathroom - 1250 sqft","3 bhk unfurnished Flat for Rent MDC 5 pkl","MDC Sector 5, Panchkula","https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1250-sq-ft-in-mdc-sector-5-panchkula-iid-1841376891"
"₹ 25,000","Jun 29","2 BHK - 2 Bathroom - 850 sqft","2 bhk fully furnished flat available for rent in MDC 4 pkl","MDC Sector 4, Panchkula","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-850-sq-ft-in-mdc-sector-4-panchkula-iid-1800856798"
"₹ 38,000","Jun 29","3 BHK - 3 Bathroom - 1450 sqft","3  Bhk  Luxry Flat 1st floor available for Rent in  Rail Vihar MDC","MDC Sector 4, Panchkula","https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-houses-villas-1450-sq-ft-in-mdc-sector-4-panchkula-iid-1787143195"
"₹ 27,000","Jun 29","2 BHK - 2 Bathroom - 1150 sqft","2 Bhk Newely Renunated Flat available for Rent in Rail Vihar MDC 4","MDC Sector 4, Panchkula","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-1150-sq-ft-in-mdc-sector-4-panchkula-iid-1841144395"
"₹ 34,999","Jun 29","2 BHK - 2 Bathroom - 850 sqft","2 bhk Luxury built-up Ground floor available for rent in MDC 4 Pkl","MDC Sector 4, Panchkula","https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-850-sq-ft-in-mdc-sector-4-panchkula-iid-1842175905"
"₹ 50,000","Jun 29","4 BHK - 4 Bathroom - 14 sqft","4 bhk furnished floor available for rent in MDC 6 Panchkula","MDC Sector 6, Panchkula","https://www.olx.in/item/for-rent-houses-apartments-c1723-4-bhk-builder-floors-14-sq-ft-in-mdc-sector-6-panchkula-iid-1842136446"
